Begin,End,Activity,HRmean,HRmax,HRmin
2021-08-02T17:59:00.000+01:00,2021-08-02T18:06:00.000+01:00,Walking,93,105,83
2021-08-02T18:58:00.000+01:00,2021-08-02T19:03:00.000+01:00,Walking,82,93,68
2021-08-02T19:05:00.000+01:00,2021-08-02T19:21:00.000+01:00,Other,62,81,54
2021-08-02T20:40:00.000+01:00,2021-08-02T21:15:00.000+01:00,Other,83,105,61
2021-08-03T08:06:00.000+01:00,2021-08-03T08:23:00.000+01:00,Other,79,94,74
2021-08-03T09:00:00.000+01:00,2021-08-03T09:04:00.000+01:00,Walking,100,105,97
2021-08-03T09:06:00.000+01:00,2021-08-03T09:24:00.000+01:00,Other,74,87,57
2021-08-03T11:50:00.000+01:00,2021-08-03T11:55:00.000+01:00,Walking,89,110,72
2021-08-03T12:02:00.000+01:00,2021-08-03T12:10:00.000+01:00,Walking,65,74,57
2021-08-03T12:51:00.000+01:00,2021-08-03T13:04:00.000+01:00,Walking,84,92,70
2021-08-03T16:21:00.000+01:00,2021-08-03T16:27:00.000+01:00,Walking,86,94,74
2021-08-03T16:51:00.000+01:00,2021-08-03T17:14:00.000+01:00,Other,83,103,69
2021-08-03T17:15:00.000+01:00,2021-08-03T17:25:00.000+01:00,Walking,98,109,84
2021-08-03T18:57:00.000+01:00,2021-08-03T19:01:00.000+01:00,Walking,82,85,78
2021-08-03T20:25:00.000+01:00,2021-08-03T21:01:00.000+01:00,Other,88,126,71
2021-08-04T08:43:00.000+01:00,2021-08-04T08:50:00.000+01:00,Walking,98,103,84
2021-08-04T09:03:00.000+01:00,2021-08-04T09:11:00.000+01:00,Walking,79,89,75
2021-08-04T10:22:00.000+01:00,2021-08-04T10:38:00.000+01:00,Walking,99,118,78
2021-08-04T11:41:00.000+01:00,2021-08-04T11:48:00.000+01:00,Walking,93,111,79
2021-08-04T11:50:00.000+01:00,2021-08-04T12:06:00.000+01:00,Other,70,98,56
2021-08-04T13:07:00.000+01:00,2021-08-04T13:29:00.000+01:00,Other,100,119,75
2021-08-04T14:38:00.000+01:00,2021-08-04T14:52:00.000+01:00,Walking,91,116,79
2021-08-04T15:11:00.000+01:00,2021-08-04T15:17:00.000+01:00,Walking,null
2021-08-04T15:38:00.000+01:00,2021-08-04T15:42:00.000+01:00,Walking,113,119,106
2021-08-04T16:13:00.000+01:00,2021-08-04T16:28:00.000+01:00,Other,97,118,72
2021-08-04T16:41:00.000+01:00,2021-08-04T17:03:00.000+01:00,Walking,76,85,70
2021-08-05T08:52:00.000+01:00,2021-08-05T08:56:00.000+01:00,Walking,75,100,56
2021-08-05T08:58:00.000+01:00,2021-08-05T09:14:00.000+01:00,Other,67,102,55
2021-08-05T09:15:00.000+01:00,2021-08-05T09:20:00.000+01:00,Walking,101,109,81
2021-08-05T09:34:00.000+01:00,2021-08-05T09:38:00.000+01:00,Walking,58,69,49
2021-08-05T09:49:00.000+01:00,2021-08-05T09:53:00.000+01:00,Walking,74,85,71
2021-08-05T11:28:00.000+01:00,2021-08-05T11:45:00.000+01:00,Other,91,122,55
2021-08-05T12:46:00.000+01:00,2021-08-05T12:50:00.000+01:00,Walking,69,73,66
2021-08-05T16:53:00.000+01:00,2021-08-05T17:02:00.000+01:00,Walking,85,92,77
2021-08-05T17:03:00.000+01:00,2021-08-05T17:12:00.000+01:00,Walking,102,106,96
2021-08-05T17:13:00.000+01:00,2021-08-05T17:29:00.000+01:00,Walking,112,135,101
2021-08-05T18:42:00.000+01:00,2021-08-05T18:50:00.000+01:00,Walking,91,101,83
2021-08-05T19:26:00.000+01:00,2021-08-05T19:30:00.000+01:00,Walking,88,93,83
2021-08-05T21:57:00.000+01:00,2021-08-05T22:02:00.000+01:00,Walking,90,93,89
2021-08-06T09:23:00.000+01:00,2021-08-06T09:40:00.000+01:00,Other,70,85,49
2021-08-06T10:48:00.000+01:00,2021-08-06T10:55:00.000+01:00,Walking,88,100,72
2021-08-06T11:44:00.000+01:00,2021-08-06T11:53:00.000+01:00,Walking,91,109,80
2021-08-06T13:18:00.000+01:00,2021-08-06T13:23:00.000+01:00,Walking,77,79,75
2021-08-06T14:20:00.000+01:00,2021-08-06T14:24:00.000+01:00,Walking,86,90,84
2021-08-06T15:30:00.000+01:00,2021-08-06T15:46:00.000+01:00,Walking,88,106,73
2021-08-06T15:57:00.000+01:00,2021-08-06T16:08:00.000+01:00,Walking,104,120,74
2021-08-06T16:21:00.000+01:00,2021-08-06T16:25:00.000+01:00,Walking,82,88,78
2021-08-06T16:26:00.000+01:00,2021-08-06T16:43:00.000+01:00,Other,83,107,67
2021-08-06T16:56:00.000+01:00,2021-08-06T17:00:00.000+01:00,Walking,90,99,78
2021-08-06T17:12:00.000+01:00,2021-08-06T17:16:00.000+01:00,Walking,87,95,81
2021-08-06T17:41:00.000+01:00,2021-08-06T18:22:00.000+01:00,Walking,96,128,71
2021-08-06T19:39:00.000+01:00,2021-08-06T19:52:00.000+01:00,Other,86,99,71
2021-08-06T22:16:00.000+01:00,2021-08-06T22:22:00.000+01:00,Walking,87,101,71
2021-08-07T08:38:00.000+01:00,2021-08-07T08:52:00.000+01:00,Other,77,107,53
2021-08-07T10:23:00.000+01:00,2021-08-07T10:29:00.000+01:00,Walking,63,75,59
2021-08-07T12:43:00.000+01:00,2021-08-07T12:57:00.000+01:00,Other,83,103,75
2021-08-07T13:00:00.000+01:00,2021-08-07T13:21:00.000+01:00,Walking,100,117,78
2021-08-07T14:22:00.000+01:00,2021-08-07T14:32:00.000+01:00,Walking,85,110,74
2021-08-07T16:16:00.000+01:00,2021-08-07T16:20:00.000+01:00,Walking,91,106,80
2021-08-07T16:48:00.000+01:00,2021-08-07T16:52:00.000+01:00,Walking,90,93,83
2021-08-07T16:54:00.000+01:00,2021-08-07T17:07:00.000+01:00,Other,79,92,74
2021-08-07T22:03:00.000+01:00,2021-08-07T22:26:00.000+01:00,Other,87,116,65
2021-08-08T09:13:00.000+01:00,2021-08-08T09:17:00.000+01:00,Walking,97,104,79
2021-08-08T09:55:00.000+01:00,2021-08-08T10:04:00.000+01:00,Walking,88,102,77
2021-08-08T10:47:00.000+01:00,2021-08-08T11:01:00.000+01:00,Walking,89,104,73
2021-08-08T12:14:00.000+01:00,2021-08-08T12:18:00.000+01:00,Walking,86,106,82
2021-08-08T15:58:00.000+01:00,2021-08-08T16:03:00.000+01:00,Walking,69,69,69
2021-08-08T16:04:00.000+01:00,2021-08-08T16:18:00.000+01:00,Walking,76,94,63
2021-08-08T16:19:00.000+01:00,2021-08-08T16:33:00.000+01:00,Walking,88,108,71
2021-08-08T16:32:47.995+01:00,2021-08-08T16:48:52.995+01:00,Calisthenics,87,125,69
2021-08-08T16:35:00.000+01:00,2021-08-08T17:01:00.000+01:00,Other,87,125,69
2021-08-08T17:29:00.000+01:00,2021-08-08T17:48:00.000+01:00,Walking,107,129,75
2021-08-08T20:12:00.000+01:00,2021-08-08T20:18:00.000+01:00,Walking,82,89,77
2021-08-08T21:18:00.000+01:00,2021-08-08T21:26:00.000+01:00,Walking,79,98,71
2021-08-08T21:38:00.000+01:00,2021-08-08T21:53:00.000+01:00,Other,87,107,65
2021-08-09T12:33:00.000+01:00,2021-08-09T12:48:00.000+01:00,Other,94,111,79
2021-08-09T12:49:00.000+01:00,2021-08-09T12:56:00.000+01:00,Walking,78,84,68
2021-08-09T12:58:00.000+01:00,2021-08-09T13:25:00.000+01:00,Other,97,121,69
2021-08-09T13:26:00.000+01:00,2021-08-09T13:33:00.000+01:00,Walking,101,104,92
2021-08-09T13:34:00.000+01:00,2021-08-09T13:43:00.000+01:00,Walking,111,119,79
2021-08-09T13:44:00.000+01:00,2021-08-09T13:54:00.000+01:00,Walking,114,126,78
2021-08-09T14:28:00.000+01:00,2021-08-09T14:32:00.000+01:00,Walking,101,103,98
2021-08-09T16:14:00.000+01:00,2021-08-09T16:36:00.000+01:00,Walking,97,111,82
2021-08-09T16:37:00.000+01:00,2021-08-09T16:41:00.000+01:00,Walking,103,110,84
2021-08-09T16:55:00.000+01:00,2021-08-09T17:09:00.000+01:00,Walking,107,125,89
2021-08-09T17:10:00.000+01:00,2021-08-09T17:23:00.000+01:00,Walking,106,128,78
2021-08-09T17:24:00.000+01:00,2021-08-09T17:56:00.000+01:00,Walking,93,117,69
2021-08-09T18:56:00.000+01:00,2021-08-09T19:02:00.000+01:00,Walking,78,87,70
2021-08-09T20:21:00.000+01:00,2021-08-09T20:25:00.000+01:00,Walking,86,106,78
2021-08-10T09:46:00.000+01:00,2021-08-10T09:50:00.000+01:00,Walking,98,129,74
2021-08-10T13:55:00.000+01:00,2021-08-10T13:59:00.000+01:00,Walking,80,83,78
2021-08-11T10:00:00.000+01:00,2021-08-11T10:08:00.000+01:00,Walking,87,117,77
2021-08-11T13:09:00.000+01:00,2021-08-11T13:17:00.000+01:00,Walking,87,106,73
2021-08-11T13:27:00.000+01:00,2021-08-11T13:45:00.000+01:00,Other,92,119,74
2021-08-11T15:07:00.000+01:00,2021-08-11T15:12:00.000+01:00,Walking,100,113,84
2021-08-11T16:10:00.000+01:00,2021-08-11T16:23:00.000+01:00,Walking,91,113,76
2021-08-11T16:42:00.000+01:00,2021-08-11T16:59:00.000+01:00,Walking,96,120,74
2021-08-11T17:21:00.000+01:00,2021-08-11T17:28:00.000+01:00,Walking,91,116,74
2021-08-11T17:31:00.000+01:00,2021-08-11T17:48:00.000+01:00,Other,82,97,69
2021-08-11T17:49:00.000+01:00,2021-08-11T17:53:00.000+01:00,Walking,84,107,75
2021-08-11T17:54:00.000+01:00,2021-08-11T18:07:00.000+01:00,Walking,95,113,71
2021-08-11T18:08:00.000+01:00,2021-08-11T18:13:00.000+01:00,Walking,80,83,77
2021-08-11T19:43:00.000+01:00,2021-08-11T19:50:00.000+01:00,Walking,96,111,84
2021-08-11T20:00:00.000+01:00,2021-08-11T20:11:00.000+01:00,Other,97,125,71
2021-08-11T20:13:00.000+01:00,2021-08-11T20:17:00.000+01:00,Walking,100,112,90
2021-08-11T22:59:00.000+01:00,2021-08-11T23:03:00.000+01:00,Walking,88,94,80
2021-08-12T09:18:00.000+01:00,2021-08-12T10:10:00.000+01:00,Other,78,101,56
2021-08-12T12:31:00.000+01:00,2021-08-12T12:36:00.000+01:00,Walking,86,95,77
2021-08-12T13:29:00.000+01:00,2021-08-12T13:42:00.000+01:00,Walking,86,119,76
2021-08-12T14:34:00.000+01:00,2021-08-12T14:38:00.000+01:00,Walking,90,100,72
2021-08-12T15:47:00.000+01:00,2021-08-12T15:51:00.000+01:00,Walking,73,75,71
2021-08-12T15:52:00.000+01:00,2021-08-12T15:57:00.000+01:00,Walking,90,110,71
2021-08-12T20:12:00.000+01:00,2021-08-12T20:17:00.000+01:00,Other,76,85,73
2021-08-13T08:32:00.000+01:00,2021-08-13T08:50:00.000+01:00,Other,80,101,70
2021-08-13T10:20:00.000+01:00,2021-08-13T10:24:00.000+01:00,Walking,87,98,79
2021-08-13T12:15:00.000+01:00,2021-08-13T12:35:00.000+01:00,Other,86,109,72
2021-08-13T13:15:00.000+01:00,2021-08-13T13:23:00.000+01:00,Walking,84,94,77
2021-08-13T13:38:00.000+01:00,2021-08-13T13:42:00.000+01:00,Walking,91,106,75
2021-08-13T14:01:00.000+01:00,2021-08-13T14:09:00.000+01:00,Walking,95,114,76
2021-08-13T14:26:00.000+01:00,2021-08-13T14:31:00.000+01:00,Walking,83,90,76
2021-08-13T14:43:00.000+01:00,2021-08-13T14:56:00.000+01:00,Walking,90,105,77
2021-08-13T15:04:00.000+01:00,2021-08-13T15:20:00.000+01:00,Walking,84,119,71
2021-08-13T16:16:00.000+01:00,2021-08-13T16:33:00.000+01:00,Walking,93,110,74
2021-08-13T16:45:00.000+01:00,2021-08-13T17:41:00.000+01:00,Walking,93,117,69
2021-08-13T17:43:00.000+01:00,2021-08-13T18:04:00.000+01:00,Other,91,107,76
2021-08-13T18:05:00.000+01:00,2021-08-13T18:40:00.000+01:00,Walking,97,122,47
2021-08-13T18:50:00.000+01:00,2021-08-13T19:05:00.000+01:00,Other,86,103,71
2021-08-13T19:06:00.000+01:00,2021-08-13T19:11:00.000+01:00,Walking,98,103,76
2021-08-13T19:22:00.000+01:00,2021-08-13T19:30:00.000+01:00,Walking,101,108,89
2021-08-13T20:56:00.000+01:00,2021-08-13T21:11:00.000+01:00,Other,99,126,73
2021-08-13T22:23:00.000+01:00,2021-08-13T22:38:00.000+01:00,Other,81,106,60
2021-08-13T22:54:00.000+01:00,2021-08-13T22:59:00.000+01:00,Walking,110,118,95
2021-08-14T08:12:00.000+01:00,2021-08-14T08:16:00.000+01:00,Walking,84,86,83
2021-08-14T08:37:00.000+01:00,2021-08-14T08:52:00.000+01:00,Walking,90,101,71
2021-08-14T09:39:00.000+01:00,2021-08-14T09:53:00.000+01:00,Other,80,104,70
2021-08-14T10:00:00.000+01:00,2021-08-14T10:13:00.000+01:00,Walking,77,97,66
2021-08-14T10:14:00.000+01:00,2021-08-14T10:35:00.000+01:00,Other,82,114,68
2021-08-14T11:51:00.000+01:00,2021-08-14T11:55:00.000+01:00,Walking,77,92,60
2021-08-14T12:19:00.000+01:00,2021-08-14T12:23:00.000+01:00,Walking,111,123,101
2021-08-14T12:46:00.000+01:00,2021-08-14T13:05:00.000+01:00,Walking,95,115,73
2021-08-14T13:21:00.000+01:00,2021-08-14T13:28:00.000+01:00,Walking,92,102,79
2021-08-14T14:05:00.000+01:00,2021-08-14T14:24:00.000+01:00,Walking,85,106,70
2021-08-14T14:57:00.000+01:00,2021-08-14T15:01:00.000+01:00,Walking,106,126,81
2021-08-14T15:02:00.000+01:00,2021-08-14T15:14:00.000+01:00,Walking,99,116,77
2021-08-14T15:52:00.000+01:00,2021-08-14T16:09:00.000+01:00,Other,80,99,75
2021-08-14T17:54:00.000+01:00,2021-08-14T18:05:00.000+01:00,Walking,99,118,76
2021-08-14T19:41:00.000+01:00,2021-08-14T19:45:00.000+01:00,Walking,103,113,82
2021-08-14T19:52:00.000+01:00,2021-08-14T19:56:00.000+01:00,Walking,111,115,108
2021-08-14T20:26:00.000+01:00,2021-08-14T20:31:00.000+01:00,Walking,75,83,70
2021-08-14T20:45:00.000+01:00,2021-08-14T20:54:00.000+01:00,Walking,79,84,73
2021-08-14T21:15:00.000+01:00,2021-08-14T21:24:00.000+01:00,Walking,91,107,73
2021-08-14T21:27:00.000+01:00,2021-08-14T21:31:00.000+01:00,Walking,98,103,94
2021-08-14T22:41:00.000+01:00,2021-08-14T22:48:00.000+01:00,Walking,102,115,78
2021-08-15T13:14:00.000+01:00,2021-08-15T13:30:00.000+01:00,Other,91,104,70
2021-08-15T17:58:56.759+01:00,2021-08-15T18:16:04.759+01:00,Calisthenics,108,123,76
2021-08-15T17:51:00.000+01:00,2021-08-15T18:20:00.000+01:00,Other,99,123,57
2021-08-15T18:21:00.000+01:00,2021-08-15T18:27:00.000+01:00,Walking,106,118,95
2021-08-15T20:50:00.000+01:00,2021-08-15T20:57:00.000+01:00,Walking,83,91,75
2021-08-16T10:36:00.000+01:00,2021-08-16T10:46:00.000+01:00,Walking,79,103,50
2021-08-16T11:06:00.000+01:00,2021-08-16T11:10:00.000+01:00,Walking,86,94,80
2021-08-16T12:35:00.000+01:00,2021-08-16T12:39:00.000+01:00,Walking,79,86,76
2021-08-16T13:28:00.000+01:00,2021-08-16T13:32:00.000+01:00,Walking,74,76,74
2021-08-16T14:55:00.000+01:00,2021-08-16T15:00:00.000+01:00,Walking,100,106,82
2021-08-16T15:51:00.000+01:00,2021-08-16T16:05:00.000+01:00,Walking,74,96,64
2021-08-16T17:01:00.000+01:00,2021-08-16T17:06:00.000+01:00,Walking,106,113,101
2021-08-16T17:07:17.628+01:00,2021-08-16T17:23:09.628+01:00,Calisthenics,95,118,74
2021-08-16T17:10:00.000+01:00,2021-08-16T17:35:00.000+01:00,Other,91,118,73
2021-08-16T18:21:00.000+01:00,2021-08-16T18:37:00.000+01:00,Other,87,104,74
2021-08-16T21:05:00.000+01:00,2021-08-16T21:11:00.000+01:00,Other,77,81,69
2021-08-16T22:16:00.000+01:00,2021-08-16T22:24:00.000+01:00,Walking,96,100,92
2021-08-17T11:37:00.000+01:00,2021-08-17T11:42:00.000+01:00,Walking,88,107,76
2021-08-17T13:23:00.000+01:00,2021-08-17T13:39:00.000+01:00,Other,87,102,72
2021-08-17T14:13:00.000+01:00,2021-08-17T14:33:00.000+01:00,Walking,84,102,70
2021-08-17T14:36:00.000+01:00,2021-08-17T14:45:00.000+01:00,Walking,78,84,70
2021-08-17T16:03:00.000+01:00,2021-08-17T16:17:00.000+01:00,Other,88,105,75
2021-08-17T16:34:00.000+01:00,2021-08-17T16:38:00.000+01:00,Walking,78,84,76
2021-08-17T16:35:13.875+01:00,2021-08-17T16:52:53.875+01:00,Calisthenics,96,122,72
2021-08-17T16:40:00.000+01:00,2021-08-17T16:53:00.000+01:00,Other,100,122,72
2021-08-17T17:38:00.000+01:00,2021-08-17T17:46:00.000+01:00,Other,91,105,78
2021-08-17T18:31:00.000+01:00,2021-08-17T18:35:00.000+01:00,Walking,84,107,75
2021-08-17T18:37:00.000+01:00,2021-08-17T18:57:00.000+01:00,Other,77,102,56
2021-08-17T19:04:00.000+01:00,2021-08-17T19:12:00.000+01:00,Walking,105,114,100
2021-08-17T19:13:00.000+01:00,2021-08-17T19:19:00.000+01:00,Walking,129,136,114
2021-08-17T19:20:00.000+01:00,2021-08-17T19:35:00.000+01:00,Walking,111,131,76
2021-08-17T19:36:00.000+01:00,2021-08-17T19:42:00.000+01:00,Walking,101,112,85
2021-08-17T19:43:00.000+01:00,2021-08-17T19:49:00.000+01:00,Walking,99,109,85
2021-08-17T19:50:00.000+01:00,2021-08-17T20:35:00.000+01:00,Walking,118,178,75
2021-08-17T20:36:00.000+01:00,2021-08-17T21:03:00.000+01:00,Other,95,147,75
2021-08-17T21:51:00.000+01:00,2021-08-17T21:58:00.000+01:00,Walking,80,87,75
2021-08-17T21:59:00.000+01:00,2021-08-17T22:07:00.000+01:00,Walking,105,124,97
2021-08-18T08:08:00.000+01:00,2021-08-18T08:15:00.000+01:00,Walking,94,99,83
2021-08-18T08:17:00.000+01:00,2021-08-18T08:36:00.000+01:00,Other,91,109,75
2021-08-18T10:12:00.000+01:00,2021-08-18T10:23:00.000+01:00,Walking,100,126,81
2021-08-18T11:00:00.000+01:00,2021-08-18T11:08:00.000+01:00,Walking,85,103,73
2021-08-18T11:09:00.000+01:00,2021-08-18T11:14:00.000+01:00,Walking,111,120,89
2021-08-18T11:23:00.000+01:00,2021-08-18T11:40:00.000+01:00,Walking,114,124,91
2021-08-18T11:41:00.000+01:00,2021-08-18T12:04:00.000+01:00,Walking,94,128,73
2021-08-18T12:05:00.000+01:00,2021-08-18T12:20:00.000+01:00,Walking,107,129,54
2021-08-18T12:40:00.000+01:00,2021-08-18T12:47:00.000+01:00,Walking,98,110,88
2021-08-18T13:02:00.000+01:00,2021-08-18T13:08:00.000+01:00,Walking,98,104,87
2021-08-18T13:36:00.000+01:00,2021-08-18T13:46:00.000+01:00,Walking,96,118,79
2021-08-18T13:48:00.000+01:00,2021-08-18T14:03:00.000+01:00,Other,92,119,75
2021-08-18T14:04:00.000+01:00,2021-08-18T14:13:00.000+01:00,Walking,89,114,75
2021-08-18T14:28:00.000+01:00,2021-08-18T14:39:00.000+01:00,Walking,105,134,80
2021-08-18T14:40:00.000+01:00,2021-08-18T14:44:00.000+01:00,Walking,102,110,94
2021-08-18T14:58:00.000+01:00,2021-08-18T15:09:00.000+01:00,Walking,102,118,76
2021-08-18T15:19:00.000+01:00,2021-08-18T15:36:00.000+01:00,Walking,93,117,64
2021-08-18T16:41:00.000+01:00,2021-08-18T16:47:00.000+01:00,Walking,108,119,94
2021-08-18T19:02:00.000+01:00,2021-08-18T19:07:00.000+01:00,Walking,99,106,77
2021-08-18T19:09:00.000+01:00,2021-08-18T19:26:00.000+01:00,Other,98,114,81
2021-08-18T21:59:00.000+01:00,2021-08-18T22:06:00.000+01:00,Walking,93,106,74
2021-08-18T23:38:00.000+01:00,2021-08-18T23:48:00.000+01:00,Walking,106,122,64
2021-08-19T10:50:00.000+01:00,2021-08-19T11:12:00.000+01:00,Other,81,102,64
2021-08-19T12:58:00.000+01:00,2021-08-19T13:07:00.000+01:00,Other,75,78,72
2021-08-19T17:23:00.000+01:00,2021-08-19T17:37:00.000+01:00,Other,89,107,54
2021-08-19T17:38:00.000+01:00,2021-08-19T17:42:00.000+01:00,Walking,74,81,55
2021-08-19T17:44:00.000+01:00,2021-08-19T18:03:00.000+01:00,Other,86,112,63
2021-08-19T18:11:00.000+01:00,2021-08-19T18:20:00.000+01:00,Walking,83,91,78
2021-08-19T18:31:00.000+01:00,2021-08-19T18:39:00.000+01:00,Walking,100,125,71
2021-08-19T18:40:00.000+01:00,2021-08-19T18:50:00.000+01:00,Walking,98,112,80
2021-08-19T18:51:00.000+01:00,2021-08-19T18:58:00.000+01:00,Walking,98,137,74
2021-08-19T18:59:00.000+01:00,2021-08-19T19:32:00.000+01:00,Walking,167,184,133
2021-08-19T19:33:00.000+01:00,2021-08-19T19:42:00.000+01:00,Walking,177,183,160
2021-08-19T19:43:00.000+01:00,2021-08-19T19:48:00.000+01:00,Walking,134,151,119
2021-08-19T19:57:00.000+01:00,2021-08-19T20:01:00.000+01:00,Walking,104,113,93
2021-08-19T21:22:00.000+01:00,2021-08-19T21:26:00.000+01:00,Walking,93,100,77
2021-08-19T21:52:00.000+01:00,2021-08-19T21:57:00.000+01:00,Walking,90,99,78
2021-08-19T22:23:00.000+01:00,2021-08-19T22:27:00.000+01:00,Walking,112,117,105
2021-08-19T23:53:00.000+01:00,2021-08-19T23:59:00.000+01:00,Walking,90,100,81
2021-08-20T10:40:00.000+01:00,2021-08-20T10:44:00.000+01:00,Walking,80,103,71
2021-08-20T13:11:00.000+01:00,2021-08-20T13:16:00.000+01:00,Walking,89,91,85
2021-08-20T13:47:00.000+01:00,2021-08-20T13:56:00.000+01:00,Walking,93,101,88
2021-08-20T13:57:00.000+01:00,2021-08-20T14:01:00.000+01:00,Walking,91,94,90
2021-08-20T14:59:00.000+01:00,2021-08-20T15:04:00.000+01:00,Walking,91,100,84
2021-08-20T15:05:00.000+01:00,2021-08-20T15:14:00.000+01:00,Walking,86,100,73
2021-08-20T17:57:00.000+01:00,2021-08-20T18:06:00.000+01:00,Walking,101,117,71
2021-08-20T18:22:00.000+01:00,2021-08-20T18:34:00.000+01:00,Walking,88,115,67
2021-08-20T18:58:00.000+01:00,2021-08-20T19:25:00.000+01:00,Other,81,92,70
2021-08-20T19:31:00.000+01:00,2021-08-20T19:36:00.000+01:00,Walking,81,85,79
2021-08-20T19:44:00.000+01:00,2021-08-20T19:56:00.000+01:00,Other,89,103,75
2021-08-20T20:21:00.000+01:00,2021-08-20T20:25:00.000+01:00,Walking,85,89,75
2021-08-20T20:37:00.000+01:00,2021-08-20T20:50:00.000+01:00,Walking,97,116,71
2021-08-21T14:33:00.000+01:00,2021-08-21T14:39:00.000+01:00,Walking,81,96,67
2021-08-21T14:40:00.000+01:00,2021-08-21T14:56:00.000+01:00,Walking,80,99,66
2021-08-21T15:07:00.000+01:00,2021-08-21T15:25:00.000+01:00,Walking,93,114,75
2021-08-21T21:59:00.000+01:00,2021-08-21T22:09:00.000+01:00,Walking,88,101,73
2021-08-21T22:25:00.000+01:00,2021-08-21T22:47:00.000+01:00,Other,78,95,65
2021-08-21T22:48:00.000+01:00,2021-08-21T23:03:00.000+01:00,Walking,100,111,85
2021-08-21T23:05:00.000+01:00,2021-08-21T23:22:00.000+01:00,Other,84,108,48
2021-08-22T13:00:00.000+01:00,2021-08-22T13:17:00.000+01:00,Walking,78,96,56
2021-08-23T16:01:38.011+01:00,2021-08-23T16:17:16.011+01:00,Calisthenics,null
2021-08-23T17:27:00.000+01:00,2021-08-23T17:45:00.000+01:00,Other,85,104,73
2021-08-23T18:13:00.000+01:00,2021-08-23T18:19:00.000+01:00,Walking,85,123,75
2021-08-23T18:20:00.000+01:00,2021-08-23T18:28:00.000+01:00,Walking,132,138,126
2021-08-23T18:29:00.000+01:00,2021-08-23T18:40:00.000+01:00,Walking,104,132,90
2021-08-23T19:55:00.000+01:00,2021-08-23T20:04:00.000+01:00,Walking,79,86,72
2021-08-23T20:28:00.000+01:00,2021-08-23T20:38:00.000+01:00,Walking,88,100,75
2021-08-23T21:37:00.000+01:00,2021-08-23T21:55:00.000+01:00,Other,90,114,74
2021-08-23T21:56:00.000+01:00,2021-08-23T22:17:00.000+01:00,Walking,100,118,77
2021-08-23T22:28:00.000+01:00,2021-08-23T22:32:00.000+01:00,Walking,96,111,78
2021-08-23T22:53:00.000+01:00,2021-08-23T23:01:00.000+01:00,Walking,100,113,81
2021-08-24T13:54:00.000+01:00,2021-08-24T13:58:00.000+01:00,Walking,72,72,72
2021-08-24T14:05:00.000+01:00,2021-08-24T14:10:00.000+01:00,Walking,82,84,75
2021-08-24T16:13:00.000+01:00,2021-08-24T16:17:00.000+01:00,Walking,84,91,63
2021-08-24T16:22:04.338+01:00,2021-08-24T16:40:43.338+01:00,Calisthenics,90,136,73
2021-08-24T16:19:00.000+01:00,2021-08-24T17:07:00.000+01:00,Other,87,136,67
2021-08-24T22:42:00.000+01:00,2021-08-24T23:00:00.000+01:00,Other,93,121,65
2021-08-25T12:16:00.000+01:00,2021-08-25T12:20:00.000+01:00,Walking,79,90,76
2021-08-25T18:29:00.000+01:00,2021-08-25T18:35:00.000+01:00,Walking,83,91,77
2021-08-25T18:50:00.000+01:00,2021-08-25T18:55:00.000+01:00,Walking,99,107,93
2021-08-25T19:05:00.000+01:00,2021-08-25T19:24:00.000+01:00,Walking,100,132,82
2021-08-25T19:25:00.000+01:00,2021-08-25T19:35:00.000+01:00,Running,157,173,116
2021-08-25T19:41:00.000+01:00,2021-08-25T19:45:00.000+01:00,Walking,93,107,85
2021-08-25T19:46:00.000+01:00,2021-08-25T19:54:00.000+01:00,Walking,121,130,110
2021-08-25T19:55:00.000+01:00,2021-08-25T20:05:00.000+01:00,Walking,108,123,85
2021-08-25T20:06:00.000+01:00,2021-08-25T20:13:00.000+01:00,Walking,112,125,96
2021-08-25T20:46:00.000+01:00,2021-08-25T21:01:00.000+01:00,Other,82,107,72
2021-08-25T21:48:00.000+01:00,2021-08-25T22:04:00.000+01:00,Other,90,107,70
2021-08-25T22:56:00.000+01:00,2021-08-25T23:00:00.000+01:00,Walking,95,113,88
2021-08-26T01:46:00.000+01:00,2021-08-26T01:56:00.000+01:00,Walking,87,105,70
2021-08-26T10:58:00.000+01:00,2021-08-26T11:04:00.000+01:00,Walking,93,110,78
2021-08-26T11:35:00.000+01:00,2021-08-26T11:39:00.000+01:00,Walking,83,98,70
2021-08-26T18:11:00.000+01:00,2021-08-26T18:36:00.000+01:00,Other,93,110,66
2021-08-26T18:37:00.000+01:00,2021-08-26T19:08:00.000+01:00,Walking,82,108,58
2021-08-26T19:22:00.000+01:00,2021-08-26T19:28:00.000+01:00,Walking,83,92,80
2021-08-26T21:16:00.000+01:00,2021-08-26T21:24:00.000+01:00,Walking,94,103,83
2021-08-26T22:08:00.000+01:00,2021-08-26T22:12:00.000+01:00,Walking,87,93,82
2021-08-27T13:14:00.000+01:00,2021-08-27T13:30:00.000+01:00,Other,68,89,47
